	Archaea;Aenigmarchaeota	Archaea;Aigarchaeota	Archaea;Bathyarchaeota	Archaea;Diapherotrites	Archaea;Euryarchaeota	Archaea;Hadesarchaea	Archaea;Lokiarchaeota	Archaea;Marine Benthic Group E	Archaea;Miscellaneous Euryarchaeotic Group(MEG)	Archaea;Thaumarchaeota	Archaea;Woesearchaeota (DHVEG-6)	Archaea;WSA2	Bacteria;Acidobacteria	Bacteria;Actinobacteria	Bacteria;Aerophobetes	Bacteria;Aminicenantes	Bacteria;Armatimonadetes	Bacteria;Atribacteria	Bacteria;Bacteroidetes	Bacteria;BRC1	Bacteria;Candidatus Berkelbacteria	Bacteria;Chlamydiae	Bacteria;Chlorobi	Bacteria;Chloroflexi	Bacteria;Cloacimonetes	Bacteria;Cyanobacteria	Bacteria;Deferribacteres	Bacteria;Deinococcus-Thermus	Bacteria;Elusimicrobia	Bacteria;Fibrobacteres	Bacteria;Firmicutes	Bacteria;FL0428B-PF49	Bacteria;Fusobacteria	Bacteria;Gemmatimonadetes	Bacteria;Gracilibacteria	Bacteria;Hydrogenedentes	Bacteria;Ignavibacteriae	Bacteria;KSB3 (Modulibacteria)	Bacteria;Latescibacteria	Bacteria;Lentisphaerae	Bacteria;Marinimicrobia (SAR406 clade)	Bacteria;Microgenomates	Bacteria;Nitrospinae	Bacteria;Nitrospirae	Bacteria;Omnitrophica	Bacteria;Parcubacteria	Bacteria;PAUC34f	Bacteria;Peregrinibacteria	Bacteria;Planctomycetes	Bacteria;Poribacteria	Bacteria;Proteobacteria	Bacteria;RBG-1 (Zixibacteria)	Bacteria;Saccharibacteria	Bacteria;SBR1093	Bacteria;Spirochaetae	Bacteria;SR1 (Absconditabacteria)	Bacteria;Synergistetes	Bacteria;Tectomicrobia	Bacteria;Tenericutes	Bacteria;TM6 (Dependentiae)	Bacteria;Verrucomicrobia	Bacteria;WS1	Eukaryota;AB3F14RM1B12	Eukaryota;Amoebozoa;Archamoebae	Eukaryota;Amoebozoa;Discosea	Eukaryota;Amoebozoa;Gracilipodida	Eukaryota;Amoebozoa;LEMD255	Eukaryota;Amoebozoa;LKM74	Eukaryota;Amoebozoa;Schizoplasmodiida	Eukaryota;Amoebozoa;Tubulinea	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Klebsormidiophyceae	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta	Eukaryota;Archaeplastida;Chloroplastida;uncultured	Eukaryota;Archaeplastida;Rhodophyceae;Cyanidiales	Eukaryota;Archaeplastida;Rhodophyceae;Porphyridiophyceae	Eukaryota;Archaeplastida;Rhodophyceae;Stylonematales	Eukaryota;BW-dinoclone28	Eukaryota;Centrohelida;Acanthocystidae	Eukaryota;Centrohelida;CV1-B1-93	Eukaryota;Centrohelida;H15-6	Eukaryota;Centrohelida;H26-1	Eukaryota;Centrohelida;Raphidiophryidae	Eukaryota;Cryptophyceae;Cryptomonadales	Eukaryota;Cryptophyceae;Kathablepharidae	Eukaryota;Cryptophyceae;P1-31	Eukaryota;D4P07G08	Eukaryota;DH147-EKD10	Eukaryota;Excavata;Discoba;Discicristata;Euglenozoa	Eukaryota;Excavata;Discoba;Discicristata;Heterolobosea	Eukaryota;Excavata;Discoba;Jakobida	Eukaryota;Haptophyta;Pav3	Eukaryota;Haptophyta;Pavlovophyceae	Eukaryota;Haptophyta;Prymnesiophyceae	Eukaryota;Haptophyta;T58	Eukaryota;Incertae Sedis;Ancyromonadida	Eukaryota;Incertae Sedis;Apusomonadidae	Eukaryota;Incertae Sedis;Breviatea	Eukaryota;Opisthokonta;Freshwater Opisthokonta	Eukaryota;Opisthokonta;Holozoa;Choanoflagellida	Eukaryota;Opisthokonta;Holozoa;Ichthyosporea	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Annelida	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Arthropoda	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Brachiopoda	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Bryozoa	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Chaetognatha	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Chordata;Cephalochordata	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Chordata;Tunicata	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Chordata;Vertebrata	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Echinodermata	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Entoprocta	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Mollusca	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Nematoda	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Nemertea	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Platyhelminthes	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Rotifera	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;uncultured	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Xenacoelomorpha	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Cnidaria	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Ctenophora	Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Porifera	Eukaryota;Opisthokonta;Nucletmycea;Discicristoidea;Incertae Sedis	Eukaryota;Opisthokonta;Nucletmycea;Discicristoidea;Nucleariida	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Blastocladiomycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Cryptomycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Entomophthoromycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Glomeromycota	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Incertae Sedis	Eukaryota;Opisthokonta;Nucletmycea;Fungi;LKM15	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Neocallimastigomycota	Eukaryota;Picozoa	Eukaryota;SA1-3C06	Eukaryota;SAR;Alveolata;Acavomonidia	Eukaryota;SAR;Alveolata;Apicomplexa	Eukaryota;SAR;Alveolata;BOLA914	Eukaryota;SAR;Alveolata;Ciliophora	Eukaryota;SAR;Alveolata;Dinoflagellata	Eukaryota;SAR;Alveolata;FV18-2D11	Eukaryota;SAR;Alveolata;H67	Eukaryota;SAR;Alveolata;Incertae Sedis	Eukaryota;SAR;Alveolata;NIF-4C10	Eukaryota;SAR;Alveolata;OLI11255	Eukaryota;SAR;Alveolata;Protalveolata	Eukaryota;SAR;Alveolata;SCM37C52	Eukaryota;SAR;Alveolata;SGUH942	Eukaryota;SAR;Alveolata;uncultured	Eukaryota;SAR;Rhizaria;Cercozoa	Eukaryota;SAR;Rhizaria;Retaria	Eukaryota;SAR;Stramenopiles;Bicosoecida	Eukaryota;SAR;Stramenopiles;D226	Eukaryota;SAR;Stramenopiles;Hyphochytriomycetes	Eukaryota;SAR;Stramenopiles;Incertae Sedis	Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes	Eukaryota;SAR;Stramenopiles;MAST-1	Eukaryota;SAR;Stramenopiles;MAST-11	Eukaryota;SAR;Stramenopiles;MAST-12	Eukaryota;SAR;Stramenopiles;MAST-2	Eukaryota;SAR;Stramenopiles;MAST-22	Eukaryota;SAR;Stramenopiles;MAST-23	Eukaryota;SAR;Stramenopiles;MAST-24	Eukaryota;SAR;Stramenopiles;MAST-3	Eukaryota;SAR;Stramenopiles;MAST-4	Eukaryota;SAR;Stramenopiles;MAST-6	Eukaryota;SAR;Stramenopiles;MAST-7	Eukaryota;SAR;Stramenopiles;MAST-8	Eukaryota;SAR;Stramenopiles;MAST-9	Eukaryota;SAR;Stramenopiles;Ochrophyta	Eukaryota;SAR;Stramenopiles;Peronosporomycetes	unclassified
TARA_B000000437	0	0	0	0	3133	0	0	0	0	357	0	0	4	1473	0	0	0	0	2390	0	0	4	0	660	0	4459	0	0	0	0	0	0	0	47	1	0	0	0	0	3	2570	0	43	2	0	0	22	0	181	11	31884	0	0	141	0	0	0	0	1	0	434	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	35	5	7	0	1	14	0	0	1	0	151	0	0	0	0	0	8	0	1	16	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	0	0	0	2	0	0	0	0	0	40	1	0	0	0	63	45	0	0	0	1	0	600	6	1	0	20	121	16	0	0	1	19	55	11	0	2	0	0	0	47	46	0	25	11	0	183	0	11599
TARA_B000000477	0	0	0	0	1694	0	0	0	0	377	0	0	2	638	0	0	0	0	2369	0	0	0	0	209	0	3141	0	0	0	0	3	0	0	14	0	0	0	0	0	2	1516	0	54	0	0	0	9	0	73	4	20809	0	3	56	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	7	4	0	3	9	0	1	0	4	61	0	0	0	0	0	13	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	2	0	0	0	1	0	0	13	0	0	0	0	83	57	0	0	0	2	0	833	3	0	0	6	63	2	0	0	0	13	14	0	0	4	0	0	0	44	27	0	11	4	1	105	0	6990
TARA_B000000475	0	0	0	0	3223	0	0	0	0	604	0	0	1	1480	0	0	0	0	4471	0	0	0	0	307	0	5479	0	0	0	0	0	0	0	18	0	0	0	0	0	3	2676	0	72	1	0	0	6	0	147	7	36389	0	0	91	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	15	5	0	3	13	0	0	5	5	127	0	0	0	0	0	8	0	2	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	139	77	0	1	0	5	0	951	1	0	0	6	77	2	0	0	0	35	26	0	0	2	0	0	0	54	79	0	22	9	2	150	0	12143
TARA_B100000497	0	0	0	0	397	0	0	0	0	144	1	0	0	805	0	0	0	0	5857	0	0	3	0	3	0	5466	0	0	0	0	4	0	0	3	0	1	0	0	0	0	545	0	31	0	0	1	4	0	354	0	17601	0	0	8	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	162	44	7	0	6	22	0	0	2	9	495	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	35	0	0	0	0	290	480	1	8	0	28	0	1440	1	0	0	125	13	0	0	0	2	22	15	4	8	41	0	0	0	43	9	0	5	7	1	240	0	8797
TARA_B100000482	0	0	0	0	1516	0	0	0	0	1035	0	0	3	501	0	0	0	0	1977	0	0	2	0	191	0	13015	0	0	0	0	0	0	0	8	0	0	0	0	0	0	900	0	42	0	0	0	5	0	92	4	21723	0	0	58	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	9	13	0	0	5	27	0	2	3	10	660	0	0	0	0	0	6	9	2	180	0	0	0	0	9	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	167	125	0	1	0	1	4	1242	6	1	0	8	228	19	0	0	0	29	15	0	0	4	0	0	0	48	26	0	17	15	0	1003	2	14219
TARA_B100000470	0	1	0	0	3881	0	0	0	0	14844	41	0	1012	2526	0	0	0	0	1868	0	0	8	0	2977	0	172	1	3	0	0	36	0	1	464	4	11	0	0	0	117	7084	0	1170	108	0	5	291	2	1252	108	46541	0	2	0	3	0	0	0	0	2	1279	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	9	7	0	0	0	139	0	0	2	2	13	0	1	3	0	0	1	1	5	39	0	0	0	0	33	22	0	0	3	0	0	0	0	1	0	191	23	0	0	0	0	0	0	30	4	2	0	0	0	0	22	0	0	0	0	59	31	0	0	0	2	0	1746	1	0	0	26	4910	189	2	0	0	36	4	0	2	0	0	0	0	6	2	0	1	7	0	21	0	30994
TARA_B100000475	0	0	0	0	1091	0	0	0	0	1036	0	0	5	437	0	0	0	0	2092	0	0	1	0	124	0	19836	0	0	0	0	1	0	0	14	0	0	0	0	0	0	868	0	57	1	0	0	3	0	99	5	23804	0	2	64	0	0	0	0	0	0	511	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	6	1	0	4	19	0	1	1	8	933	3	0	0	0	0	9	1	0	28	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	0	0	294	156	0	0	0	0	1	803	0	0	0	5	30	54	0	0	0	19	17	0	0	0	0	0	0	32	28	0	18	17	7	1414	0	16880
TARA_B100000446	0	8	0	0	1285	0	0	0	0	9443	19	0	693	952	0	0	0	0	1053	0	0	0	1	1499	0	84	0	1	0	0	18	0	1	296	7	9	0	0	3	27	3023	0	559	9	0	8	148	0	501	67	69664	0	8	2	14	0	0	0	1	1	693	0	0	0	32	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	549	0	1	0	1	9	0	139	2	0	0	1	0	0	296	0	0	4	0	1	15	0	0	1	0	0	0	0	1	0	34	2	0	0	0	0	0	0	26	4	0	0	0	0	0	1	0	0	0	0	35	46	0	0	0	1	0	1620	0	0	0	14	5548	1178	0	0	0	3	6	0	1	0	0	0	0	1	1	1	1	1	2	8	0	27006
TARA_B100000459	0	0	0	0	2945	0	0	0	0	30	1	0	1	271	0	0	0	0	1499	0	0	1	0	148	0	8434	0	0	0	0	0	0	1	14	0	0	0	0	0	2	801	0	10	0	0	0	6	0	99	1	16760	0	0	22	0	0	0	0	0	0	482	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	1	17	0	0	6	107	0	1	1	16	909	0	5	0	0	0	15	0	1	113	0	0	0	0	39	0	0	0	0	0	0	0	0	2	0	4	1	1	0	0	0	0	0	20	2	0	0	0	0	0	87	0	0	0	0	192	225	1	0	0	4	0	2451	21	0	0	20	232	73	0	0	0	13	94	1	1	0	0	0	0	87	12	0	22	32	3	1165	0	10946
TARA_B100000427	0	0	0	0	1126	0	0	0	0	134	1	0	1	1630	0	0	0	0	2396	0	0	7	0	579	0	3144	0	0	0	0	82	0	1	28	16	0	0	0	0	1	2965	0	24	1	0	9	23	0	81	17	26972	0	0	51	0	0	0	0	0	0	453	0	1	0	6	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	26	0	0	1	5	15	0	0	0	0	0	3	0	0	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	12	0	0	0	0	0	0	11	5	0	0	0	24	64	1	0	0	4	0	655	9	0	0	3	386	6	0	0	0	12	28	3	0	0	0	0	0	34	16	0	8	13	1	49	0	7862
TARA_B100000508	0	1	0	0	1301	0	0	0	0	4552	19	0	189	1081	0	0	0	0	2497	0	0	12	3	843	0	3259	0	5	0	6	42	0	2	125	5	6	0	0	0	17	2181	0	223	14	0	2307	83	0	270	18	34626	0	2	48	9	0	0	0	6	0	587	0	0	0	78	0	0	2	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	7	4	0	3	339	0	2	1	0	93	4	7	2	0	0	9	1	13	611	0	0	3	0	14	5	0	0	1	0	0	0	0	9	0	121	12	0	0	0	0	1	1	30	2	0	0	0	0	0	13	1	0	0	0	185	167	0	0	0	1	1	2014	13	0	0	35	3699	125	0	0	3	18	12	1	0	0	0	0	0	26	13	0	4	5	2	85	3	17462
TARA_B100000424	0	0	0	0	1454	0	0	0	0	3	3	0	1	1229	0	0	0	0	2569	0	0	5	0	251	0	7150	0	0	0	0	47	0	2	5	8	0	0	0	0	1	1962	0	8	0	0	16	65	0	56	18	40966	0	0	88	0	0	0	0	0	0	406	0	1	0	94	0	0	0	0	22	0	1	0	0	0	1	1	0	0	1	0	0	0	15	6	0	9	44	0	2	2	2	363	13	0	3	0	0	22	0	18	607	0	0	4	0	67	6	1	0	0	0	0	0	0	5	0	49	2	0	1	0	0	0	0	44	3	0	0	0	0	0	31	5	0	1	0	585	408	0	1	0	7	3	3075	53	1	0	33	407	70	0	0	0	4	27	6	0	0	0	0	0	72	45	0	6	9	7	367	1	22443
TARA_B100000519	0	0	0	0	3381	0	0	0	0	532	0	0	9	3031	0	0	0	0	1250	0	0	7	1	2164	0	6496	0	9	0	0	10	0	1	106	0	1	0	0	0	1	4497	0	16	0	0	2	81	0	629	129	28097	0	1	132	2	0	0	0	0	0	961	0	1	0	49	0	0	0	0	5	0	11	0	0	0	0	7	0	0	0	0	0	7	24	13	0	13	166	0	2	0	20	467	11	0	0	0	0	21	2	42	1087	0	0	5	0	48	13	10	0	15	0	0	0	0	7	0	72	5	0	0	0	0	4	3	57	1	0	1	0	0	0	102	0	0	1	0	1268	556	0	3	0	8	4	5689	95	5	0	20	1467	55	0	0	0	39	71	6	0	0	0	0	0	127	59	0	23	26	3	317	1	19105
TARA_B100000749	0	16	0	0	2057	0	0	0	0	18346	37	0	1585	3107	0	0	0	0	1795	4	0	6	0	4451	0	92	1	9	0	2	23	0	1	720	3	12	0	0	0	68	5012	0	937	61	0	25	265	1	982	110	48229	0	7	0	66	0	0	0	1	0	1437	0	0	0	75	0	0	0	0	63	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	482	0	0	0	1	8	0	4	1	0	0	12	0	3	119	0	0	7	0	12	6	0	0	0	19	0	0	0	1	0	45	7	1	0	0	0	0	0	69	5	0	0	0	0	0	21	0	0	0	0	175	49	0	1	0	6	0	1689	0	0	0	31	2935	29	0	0	0	12	8	0	0	0	0	0	0	5	0	0	0	3	0	133	1	19982
TARA_B100000513	0	0	0	0	992	0	0	0	0	0	0	0	0	1114	0	0	0	0	3328	0	0	9	0	88	0	15331	0	0	0	0	11	0	7	0	0	0	0	0	0	0	802	0	27	0	0	3	20	0	49	1	33802	0	0	48	0	0	0	0	1	0	222	0	1	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	21	18	0	23	148	0	0	29	36	2165	25	0	0	0	0	60	0	23	416	0	0	0	0	21	3	0	0	1	0	0	0	0	11	0	12	8	0	0	0	0	0	0	128	0	0	0	0	0	0	83	0	0	0	0	844	740	0	0	1	27	6	5496	65	12	0	29	107	4	1	0	1	30	133	0	0	0	0	0	0	75	44	0	48	27	34	967	2	22674
TARA_B100000530	0	0	0	0	3524	0	0	0	0	3462	0	0	30	1626	0	0	0	0	3183	0	0	2	13	1784	0	6810	0	42	0	0	127	0	0	210	2	0	0	0	0	11	2424	0	179	7	0	2	124	0	771	94	42479	0	5	283	0	0	0	0	0	0	1178	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	29	32	6	0	26	65	0	0	3	27	348	20	0	0	0	0	19	1	15	155	0	0	8	0	203	3	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	4	0	8	5	0	0	0	0	0	31	0	0	0	0	103	176	0	0	0	0	1	2764	18	5	0	17	445	11	1	0	2	61	44	13	0	0	0	0	0	65	44	2	23	69	1	405	2	17496
TARA_B100000745	0	3	0	0	1267	0	0	0	0	12515	16	0	878	1617	0	0	0	0	1099	2	0	7	3	2918	0	873	2	23	0	3	39	0	7	378	6	4	0	0	0	57	3344	0	668	78	12	1495	209	0	729	72	34473	0	6	10	14	0	0	0	2	6	874	0	0	0	2	1	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	211	0	0	0	5	38	0	0	0	0	0	0	0	16	97	0	0	0	0	6	28	0	0	0	0	0	0	0	2	0	46	10	0	0	0	0	0	0	63	2	0	0	0	0	0	6	0	0	0	0	60	53	0	0	0	1	0	1830	2	0	0	16	2260	8	0	0	1	24	5	0	0	0	0	0	0	6	7	0	0	4	0	26	0	15631
TARA_B100000524	0	0	0	0	456	0	0	0	0	10	0	0	0	1366	0	0	0	0	3035	0	0	4	0	29	0	11642	0	5	0	0	97	0	7	1	0	0	0	0	0	0	427	0	12	0	0	0	0	0	79	6	38406	0	0	42	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	29	2	0	5	22	0	1	15	4	1123	0	0	0	0	0	46	0	2	115	0	0	3	0	84	3	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	80	2	0	0	0	0	0	47	0	0	0	0	444	241	0	0	0	3	1	1737	14	3	0	15	207	2	0	0	1	7	60	1	0	4	0	0	0	55	32	0	5	22	14	447	3	21055
TARA_B100000767	0	0	0	0	4823	0	0	0	0	1	0	0	0	50	0	0	0	0	22612	0	0	0	0	1	0	19509	0	1	0	0	0	0	6	1	5	0	0	0	0	0	184	0	2	0	0	0	0	0	15	0	73739	0	0	1	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	5	22	0	1	3	0	5736	0	2	1	0	0	84	0	2	540	0	0	7	0	266	1	0	0	4	0	0	0	0	0	0	8	28	0	0	0	0	0	0	11	2	0	0	0	0	0	91	0	0	0	0	1027	166	0	0	0	13	2	544	1	1	0	145	4	12	0	0	0	45	61	0	1	28	0	1	0	130	19	0	113	10	0	950	0	38406
TARA_B100000768	0	0	0	0	945	0	0	0	0	4	0	0	0	39	0	0	0	0	10359	0	0	0	0	0	0	13253	0	1	0	0	3	0	0	0	2	0	0	0	0	0	80	0	1	0	0	0	1	0	12	0	30168	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	14	0	3	4	0	4392	0	1	0	0	0	42	0	1	1591	0	0	0	0	119	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	1	0	0	0	0	0	91	0	0	0	0	1060	121	3	0	0	14	2	398	0	0	0	70	6	1	0	0	0	19	101	0	5	34	0	0	0	69	21	0	57	8	0	871	2	17744
TARA_B100000780	0	0	0	0	10	0	0	0	0	0	0	0	0	94	0	0	0	0	18908	0	0	0	0	0	0	10376	0	2	0	0	18	0	9	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	13	0	78348	0	0	0	0	0	0	0	1	0	34	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	11	60	0	42	1	0	7366	0	0	0	0	0	83	1	109	1247	0	0	0	1	3	0	0	0	67	0	0	0	0	1	0	9	4	3	0	0	0	0	0	105	0	0	1	0	0	0	597	0	0	0	0	2228	1035	2	4	0	19	2	2247	0	3	0	18	34	43	1	0	1	95	268	0	0	5	0	0	0	159	0	0	349	63	0	2883	0	38672
TARA_B100000795	0	0	0	0	95	0	0	0	0	35	0	0	0	39	0	0	0	0	19742	0	0	0	0	0	0	8696	0	1	0	1	4	0	1	0	0	0	0	0	0	2	24	0	3	0	0	0	0	0	0	0	68938	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	30	5	0	0	2	23	0	33	0	0	26738	0	0	0	0	0	99	0	7	76	0	0	0	0	3	3	0	0	3	0	0	0	0	0	2	5	0	0	0	0	0	1	0	4	0	0	0	1	0	0	490	0	0	1	0	3205	206	3	0	0	6	1	491	0	0	0	34	27	1	0	0	0	82	38	1	0	5	0	0	0	115	1	0	444	19	0	362	0	29806
TARA_B100000809	0	0	0	0	3406	0	0	0	0	6359	43	0	540	1400	0	0	0	0	6753	0	0	3	2	2124	0	574	0	0	0	51	239	0	3	486	19	22	9	0	0	426	5267	0	733	46	0	9	360	1	1551	87	33432	0	6	0	1	0	0	0	0	0	2085	0	0	0	1	0	0	0	0	0	0	44	1	0	0	0	0	0	0	0	0	0	6	1	1	0	5	2826	0	4	0	0	1300	0	0	0	0	0	64	0	9	933	0	0	1	0	19	40	0	0	8	0	0	0	0	0	0	114	13	0	0	0	0	0	0	243	23	0	0	0	0	0	70	0	0	0	0	502	386	1	0	0	20	0	3457	0	3	0	62	3800	4	0	0	0	33	6	0	0	1	0	1	0	24	1	0	3	2	0	466	0	25552
TARA_B100000787	0	0	0	0	5	0	0	0	0	1	0	0	0	38	0	0	0	0	22040	0	0	0	0	0	0	10431	0	0	0	0	6	0	7	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	86498	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	0	0	9	4	0	6	0	0	8549	0	0	0	0	0	14	0	6	12	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	1	0	1	0	0	0	287	0	0	0	0	4923	138	0	0	0	9	3	278	1	1	0	161	5	7	0	0	0	90	6	0	0	38	0	0	0	295	0	0	108	127	0	898	2	41638
TARA_B100001059	0	0	0	0	31	0	0	0	0	1	0	0	0	197	0	0	0	0	18364	0	0	5	1	32	0	1632	0	0	0	0	8	0	0	0	2	16	0	0	0	79	182	0	14	0	0	1	0	0	915	0	129563	2	0	5	2	0	0	1	0	0	1248	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	6	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	57	0	0	0	2	11	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	10	1	32491
TARA_B100001063	0	0	0	0	6	0	0	0	0	0	0	0	0	24	0	0	0	0	8265	0	0	0	0	8	0	4353	0	0	0	0	15	0	3	0	0	0	0	0	0	3	101	0	2	0	0	0	0	0	103	0	59220	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	1	1	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	28	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	16156
