sample	PANGAEA_ID	metaG_metaT	total_inserts	mapped_inserts	fraction_mapped_inserts	total_bases	mapped_bases	fraction_mapped_bases	db_average_entry_length
TARA_039_MES_lt-0.22_G	TARA_R100000501	metaG	47984371	38258139.9998666	0.79730418889656	7658756120	5173281062.84719	0.675472750638675	631.414925731725
TARA_039_SRF_0.1-0.22_G	TARA_Y100000033	metaG	24188924	19037241.0000414	0.787023060638887	4237615442	2773216445.82819	0.654428530333875	631.414925731725
TARA_039_SRF_lt-0.22_G	TARA_R100000479	metaG	52230883	42282794.999968	0.809536285265712	8386216672	5521760992.10097	0.658432903425581	631.414925731725
TARA_041_DCM_0.22-1.6_G	TARA_B100000287	metaG	215042748	166969104.002537	0.776446104578879	36495499531	24026893974.8268	0.658352242977738	631.414925731725
TARA_041_DCM_lt-0.22_G	TARA_R100000458	metaG	82433774	50821892.0003802	0.61651783649236	13220699094	6713801555.74549	0.507825002899615	631.414925731725
TARA_041_SRF_0.1-0.22_G	TARA_Y100000052	metaG	26626069	20431355.0000089	0.76734402663829	4384033842	2888982310.35355	0.658978104292095	631.414925731725
TARA_041_SRF_0.22-1.6_G	TARA_B100000282	metaG	205258331	149723689.999058	0.72944025837888	35044844581	21334024085.7422	0.608763552551429	631.414925731725
TARA_041_SRF_lt-0.22_G	TARA_R100000455	metaG	40705102	32256099.9996529	0.792433832978797	7049133939	4527722975.93178	0.642309114156808	631.414925731725
TARA_042_DCM_0.22-1.6_G	TARA_B100000131	metaG	197296127	158461803.001071	0.803167327258637	33354896724	22984819485.5165	0.689098805363055	631.414925731725
TARA_042_DCM_lt-0.22_G	TARA_R100000152	metaG	56284950	43103762.000093	0.765813276907823	9690627610	5999089650.4627	0.619061003259695	631.414925731725
TARA_042_SRF_0.22-1.6_G	TARA_B100000123	metaG	186703977	140403451.99629	0.752011040430542	31732880846	19955044328.4493	0.62884439724497	631.414925731725
