sample	PANGAEA_ID	metaG_metaT	total_inserts	mapped_inserts	fraction_mapped_inserts	total_bases	mapped_bases	fraction_mapped_bases	db_average_entry_length
TARA_098_MES_0.22-3_G	TARA_B100001013	metaG	208258919	110847855.99793	0.532259826038617	34617296134	15451771591.5006	0.446359863915667	631.414925731725
TARA_098_SRF_0.22-3_G	TARA_B100001027	metaG	120963057	73930633.0002121	0.611183569874661	21118896519	10477232797.5213	0.496107019043126	631.414925731725
TARA_099_SRF_0.22-3_G	TARA_B100000886	metaG	162302654	105434656.997349	0.649617578017847	27914771163	14679386403.4971	0.525864472174291	631.414925731725
TARA_100_DCM_0.22-3_G	TARA_B100000965	metaG	164362434	119145367.997257	0.724894156758821	29288374335	18078001165.7325	0.61724153614525	631.414925731725
TARA_100_MES_0.22-3_G	TARA_B100000959	metaG	179168438	130649418.998199	0.729198850291917	31868354467	19981119534.2995	0.626989371383771	631.414925731725
TARA_100_SRF_0.22-3_G	TARA_B100000963	metaG	182396927	141583775.997841	0.776239919863569	32932004878	21639410485.4617	0.657093625657687	631.414925731725
TARA_102_DCM_0.22-3_G	TARA_B100000902	metaG	200217355	141171856.997147	0.705093007532473	39078682247	23041753339.254	0.589624624331411	631.414925731725
TARA_102_MES_0.22-3_G	TARA_B100000953	metaG	191950759	130254461.996885	0.678582687953243	32917230502	18458495981.8997	0.560754829625723	631.414925731725
TARA_102_SRF_0.22-3_G	TARA_B100000900	metaG	164169568	118259146.996599	0.720347555501878	29648348416	17617066743.305	0.594200610978984	631.414925731725
TARA_109_DCM_0.22-3_G	TARA_B100000927	metaG	165142740	116183623.996834	0.703534554391153	28435123535	16854224292.0732	0.59272555195084	631.414925731725
TARA_109_MES_0.22-3_G	TARA_B100000929	metaG	183805591	115671486.997939	0.629314300879666	31534747965	16411750664.1196	0.520433861793813	631.414925731725
TARA_109_SRF_0.22-3_G	TARA_B100000925	metaG	178572078	131766594.99587	0.737890248417616	30304316287	18933325522.4252	0.624773228444267	631.414925731725
TARA_110_DCM_0.22-3_G	TARA_B100001113	metaG	194840747	139840410.996728	0.717716458953673	33793344255	20953554911.5735	0.620049757533934	631.414925731725
TARA_110_MES_0.22-3_G	TARA_B100001079	metaG	180434339	116970804.997672	0.648273525128009	31464375041	17273830861.5812	0.54899647105885	631.414925731725
TARA_110_SRF_0.22-3_G	TARA_B100001109	metaG	154329540	110925753.997256	0.718759052850516	28024976927	17154468362.8601	0.612113558828056	631.414925731725
TARA_111_DCM_0.22-3_G	TARA_B100000579	metaG	176374357	121971086.996542	0.69154660048763	31517250459	18869073560.828	0.598690345319759	631.414925731725
TARA_111_MES_0.22-3_G	TARA_B100000586	metaG	191794162	116172443.99776	0.605714182258375	32739315967	16652702084.5035	0.508645388354746	631.414925731725
TARA_111_SRF_0.22-3_G	TARA_B100000575	metaG	178997245	118223515.997017	0.660476735253759	31528979905	18108214885.5917	0.574335577622669	631.414925731725
TARA_112_DCM_0.22-3_G	TARA_B100000945	metaG	190816693	105410199.997731	0.552416029963011	32652766601	15301306330.8116	0.468606734546745	631.414925731725
TARA_112_MES_0.22-3_G	TARA_B100000949	metaG	145509481	86343113.9995801	0.593384798063984	26068654336	13309122009.3835	0.510541197786493	631.414925731725
TARA_112_SRF_0.22-3_G	TARA_B100000941	metaG	186623460	109711102.996914	0.587874123633301	32800447007	16135457894.8334	0.491927987792055	631.414925731725
TARA_122_DCM_0.22-3_G	TARA_B100000700	metaG	146882269	99313930.9989639	0.676146492528407	26265887253	15606369474.7775	0.59416875297045	631.414925731725
TARA_122_MES_0.22-3_G	TARA_B100000678	metaG	191466115	120481954.997833	0.629259934572927	33991720948	17965654063.2423	0.528530288028836	631.414925731725
TARA_122_SRF_0.22-3_G	TARA_B100001115	metaG	134485668	96677366.9987505	0.718867433507863	24420757008	15275854374.0602	0.625527471120405	631.414925731725
TARA_123_MIX_0.22-3_G	TARA_B100000686	metaG	178057531	119343661.998284	0.670253380062225	32390550858	19088600655.0983	0.589326212412459	631.414925731725
TARA_123_SRF_0.22-3_G	TARA_B100000683	metaG	161079355	99744266.9986523	0.619224400287996	27482260785	15142594029.0592	0.550995209146844	631.414925731725
TARA_124_MIX_0.22-3_G	TARA_B100000676	metaG	180552483	138430193.998178	0.766703352388557	32981302772	22324687901.3283	0.676889207671965	631.414925731725
TARA_124_SRF_0.22-3_G	TARA_B100000674	metaG	301173972	219540962.007696	0.728950647859092	51192942761	32519800954.449	0.635239921765611	631.414925731725
TARA_125_MIX_0.22-3_G	TARA_B100001123	metaG	173184304	118442749.998428	0.683911574333135	29871967396	17979979912.2622	0.601901430659362	631.414925731725
TARA_125_SRF_0.22-3_G	TARA_B100001121	metaG	158743130	121591175.997291	0.765961815149359	28848805650	19165290944.5168	0.664335680895572	631.414925731725
TARA_128_DCM_0.22-3_G	TARA_B100000614	metaG	144518300	97694123.9986751	0.675998292248629	25618913514	14812306080.3562	0.578178542671674	631.414925731725
TARA_128_SRF_0.22-3_G	TARA_B100000609	metaG	148107314	100418286.998033	0.67801031755956	25535992286	14997714188.523	0.58731667916212	631.414925731725
TARA_132_DCM_0.22-3_G	TARA_B100001250	metaG	233405213	136590740.996466	0.58520861312753	38909159725	20032803003.804	0.514860848843581	631.414925731725
TARA_132_MES_0.22-3_G	TARA_B100001245	metaG	191876753	105432885.998367	0.549482333580904	32163605207	14953485812.3198	0.464919455268818	631.414925731725
TARA_132_SRF_0.22-3_G	TARA_B100001248	metaG	159772910	104275665.997399	0.652649225687879	27277257586	14829878080.4638	0.543671886138407	631.414925731725
TARA_133_DCM_0.22-3_G	TARA_B100001094	metaG	170802430	118182987.997413	0.691928024662252	30081810098	17983383289.4528	0.597815863834885	631.414925731725
