Representative 1	Representative 2	Co-expression Pearson r	Representative 2 type	Representative 2 annotation
OM-RGC.v2.038063628	OM-RGC.v2.033722253	0.879584323349433	GC	NA
OM-RGC.v2.011176032	OM-RGC.v2.002331516	0.879579718497407	GC	NA
OM-RGC.v2.006321569	OM-RGC.v2.032931233	0.879573146638974	GC	NA
OM-RGC.v2.037878710	OM-RGC.v2.000199659	0.879565469942941	GC	NA
OM-RGC.v2.002712294	OM-RGC.v2.004693612	0.879562727859392	GC	NA
OM-RGC.v2.035671475	OM-RGC.v2.000111148	0.879562638661084	GC	NA
OM-RGC.v2.010556044	OM-RGC.v2.012404130	0.879560615923896	GC	NA
OM-RGC.v2.009810293	1104A	0.879550476135577	OG	NA
OM-RGC.v2.000121336	OM-RGC.v2.000652423	0.879549413376867	GC	NA
OM-RGC.v2.000652423	OM-RGC.v2.000121336	0.879549413376867	GC	NA
OM-RGC.v2.000623559	OM-RGC.v2.000159420	0.879547904988536	GC	NA
OM-RGC.v2.018305977	122GC	0.879537301449803	OG	whole genome shotgun sequence
OM-RGC.v2.037082947	OM-RGC.v2.035477139	0.879524425918112	GC	NA
OM-RGC.v2.028458969	OM-RGC.v2.012727195	0.87952334386368	GC	NA
OM-RGC.v2.007245377	OM-RGC.v2.000074773	0.879515975046008	GC	NA
OM-RGC.v2.001110855	OM-RGC.v2.034940765	0.879513526597702	GC	NA
OM-RGC.v2.009512571	OM-RGC.v2.014360096	0.879505881921334	GC	NA
OM-RGC.v2.014282559	OM-RGC.v2.020626715	0.879504185544747	GC	NA
OM-RGC.v2.000151367	OM-RGC.v2.000211045	0.879479010670629	GC	NA
OM-RGC.v2.009843405	OM-RGC.v2.009480368	0.879477858178123	GC	NA
OM-RGC.v2.031918734	OM-RGC.v2.002895594	0.879467615366854	GC	NA
OM-RGC.v2.014852179	OM-RGC.v2.008009131	0.879465051157846	GC	NA
OM-RGC.v2.025812515	OM-RGC.v2.006428037	0.879463803132582	GC	NA
OM-RGC.v2.003066844	OM-RGC.v2.034513647	0.879461587508083	GC	NA
OM-RGC.v2.034513647	OM-RGC.v2.003066844	0.879461587508083	GC	NA
OM-RGC.v2.011739280	OM-RGC.v2.033850368	0.879459488850369	GC	NA
OM-RGC.v2.012017650	OM-RGC.v2.008458966	0.879453380806832	GC	NA
OM-RGC.v2.014895532	OM-RGC.v2.037552192	0.879444745072896	GC	NA
OM-RGC.v2.023311207	OM-RGC.v2.038189152	0.879441464349901	GC	NA
OM-RGC.v2.000971178	OM-RGC.v2.000274103	0.879440876246852	GC	NA
OM-RGC.v2.005293352	OM-RGC.v2.037709322	0.879432248147844	GC	NA
OM-RGC.v2.024188016	OM-RGC.v2.030237130	0.8794312474062	GC	NA
OM-RGC.v2.013844896	0YHG9	0.87941701697437	OG	exonuclease rnase t and DNA polymerase iii
OM-RGC.v2.002531979	OM-RGC.v2.000551338	0.879415638082533	GC	NA
OM-RGC.v2.000034891	OM-RGC.v2.000246906	0.879410999998942	GC	NA
OM-RGC.v2.007931595	OM-RGC.v2.009745973	0.879406885437539	GC	NA
OM-RGC.v2.020278840	OM-RGC.v2.001514919	0.87940677481371	GC	NA
OM-RGC.v2.032932261	OM-RGC.v2.000738117	0.879401831366046	GC	NA
OM-RGC.v2.000738117	OM-RGC.v2.032932261	0.879401831366046	GC	NA
OM-RGC.v2.036153224	OM-RGC.v2.005549503	0.87939341878313	GC	NA
OM-RGC.v2.028922725	OM-RGC.v2.034667250	0.879385485162521	GC	NA
OM-RGC.v2.034667250	OM-RGC.v2.028922725	0.879385485162521	GC	NA
OM-RGC.v2.010362996	OM-RGC.v2.000031361	0.879383550055693	GC	NA
OM-RGC.v2.011006418	OM-RGC.v2.020141478	0.879381896603362	GC	NA
OM-RGC.v2.020141478	OM-RGC.v2.011006418	0.879381896603362	GC	NA
OM-RGC.v2.002079541	OM-RGC.v2.000272121	0.879381378668362	GC	NA
OM-RGC.v2.009895917	OM-RGC.v2.036788490	0.879381032282665	GC	NA
OM-RGC.v2.036788490	OM-RGC.v2.009895917	0.879381032282665	GC	NA
OM-RGC.v2.025116926	OM-RGC.v2.031948364	0.879364302324708	GC	NA
OM-RGC.v2.001926861	OM-RGC.v2.017570247	0.87936301111021	GC	NA
OM-RGC.v2.033875663	OM-RGC.v2.008906237	0.879357444472562	GC	NA
OM-RGC.v2.000934132	OM-RGC.v2.011125135	0.879353345393578	GC	NA
OM-RGC.v2.011125135	OM-RGC.v2.000934132	0.879353345393578	GC	NA
OM-RGC.v2.022510928	OM-RGC.v2.015846451	0.879351780317087	GC	NA
OM-RGC.v2.042925267	OM-RGC.v2.043736146	0.879350843686717	GC	NA
OM-RGC.v2.041734058	OM-RGC.v2.041507885	0.879350307563695	GC	NA
OM-RGC.v2.011641122	OM-RGC.v2.000609400	0.879349030450733	GC	NA
OM-RGC.v2.002871843	OM-RGC.v2.003659758	0.879347641501079	GC	NA
OM-RGC.v2.004230585	OM-RGC.v2.000909488	0.879337011211503	GC	NA
OM-RGC.v2.038621544	OM-RGC.v2.019800702	0.879334971197438	GC	NA
OM-RGC.v2.007668199	OM-RGC.v2.001547828	0.879324124005936	GC	NA
OM-RGC.v2.004150564	OM-RGC.v2.030341030	0.879321106494643	GC	NA
OM-RGC.v2.041656779	OM-RGC.v2.044263773	0.879320927301004	GC	NA
OM-RGC.v2.001796470	OM-RGC.v2.034889799	0.879318398040748	GC	NA
OM-RGC.v2.038239740	OM-RGC.v2.028651207	0.879314606877437	GC	NA
OM-RGC.v2.038256269	OM-RGC.v2.006293935	0.879314500855709	GC	NA
OM-RGC.v2.032841035	OM-RGC.v2.000012864	0.879311531595117	GC	NA
OM-RGC.v2.005196930	0YBGY	0.879310210055437	OG	NA
OM-RGC.v2.029498744	OM-RGC.v2.031055717	0.879301912613407	GC	NA
OM-RGC.v2.031055717	OM-RGC.v2.029498744	0.879301912613407	GC	NA
OM-RGC.v2.012269977	OM-RGC.v2.022759583	0.879300706131669	GC	NA
OM-RGC.v2.000447659	OM-RGC.v2.000838236	0.879297728132724	GC	NA
OM-RGC.v2.008886939	OM-RGC.v2.001553516	0.879287727143135	GC	NA
OM-RGC.v2.005986384	OM-RGC.v2.007543582	0.879279587316945	GC	NA
OM-RGC.v2.007543582	OM-RGC.v2.005986384	0.879279587316945	GC	NA
OM-RGC.v2.014802124	OM-RGC.v2.041311783	0.879278426357497	GC	NA
OM-RGC.v2.041311783	OM-RGC.v2.014802124	0.879278426357497	GC	NA
OM-RGC.v2.043563183	OM-RGC.v2.013809826	0.879276873649739	GC	NA
OM-RGC.v2.032071132	OM-RGC.v2.002479258	0.879276519664868	GC	NA
OM-RGC.v2.000567377	OM-RGC.v2.000175673	0.879269393696854	GC	NA
OM-RGC.v2.004288757	OM-RGC.v2.007669764	0.879265652271705	GC	NA
OM-RGC.v2.029465854	OM-RGC.v2.000682960	0.879257822303402	GC	NA
OM-RGC.v2.037177891	OM-RGC.v2.007240347	0.879250351669923	GC	NA
OM-RGC.v2.002181024	OM-RGC.v2.000340633	0.879245906849093	GC	NA
OM-RGC.v2.021493403	OM-RGC.v2.040103400	0.879226518702798	GC	NA
OM-RGC.v2.001463011	OM-RGC.v2.001090549	0.879219940481916	GC	NA
OM-RGC.v2.007683072	0Y35H	0.879219118025604	OG	NA
OM-RGC.v2.001680986	OM-RGC.v2.001946968	0.879211213887811	GC	NA
OM-RGC.v2.036150305	OM-RGC.v2.022869687	0.879206941023008	GC	NA
OM-RGC.v2.003363797	OM-RGC.v2.031652140	0.879205086246298	GC	NA
OM-RGC.v2.012555100	OM-RGC.v2.010135489	0.87920299871186	GC	NA
OM-RGC.v2.039929696	OM-RGC.v2.042220419	0.879193675864108	GC	NA
OM-RGC.v2.041791539	OM-RGC.v2.003062074	0.879191820885768	GC	NA
OM-RGC.v2.014071945	OM-RGC.v2.002068392	0.879184211421398	GC	NA
OM-RGC.v2.026047964	OM-RGC.v2.005276270	0.879168654222269	GC	NA
OM-RGC.v2.005276270	OM-RGC.v2.026047964	0.879168654222269	GC	NA
OM-RGC.v2.001918125	OM-RGC.v2.000662952	0.879168524099088	GC	NA
OM-RGC.v2.027448959	OM-RGC.v2.000076628	0.879163739899969	GC	NA
OM-RGC.v2.000076628	OM-RGC.v2.027448959	0.879163739899969	GC	NA
OM-RGC.v2.009906534	OM-RGC.v2.023167734	0.879159839928462	GC	NA
OM-RGC.v2.003673711	OM-RGC.v2.000961984	0.879156449467271	GC	NA
OM-RGC.v2.000265522	OM-RGC.v2.001212977	0.879155708598203	GC	NA
OM-RGC.v2.035291031	OM-RGC.v2.037517130	0.879151448605387	GC	NA
OM-RGC.v2.011355305	OM-RGC.v2.001242398	0.879142521377886	GC	NA
OM-RGC.v2.001242398	OM-RGC.v2.011355305	0.879142521377886	GC	NA
OM-RGC.v2.028215109	OM-RGC.v2.031230738	0.879141937939041	GC	NA
OM-RGC.v2.031230738	OM-RGC.v2.028215109	0.879141937939041	GC	NA
OM-RGC.v2.030754312	OM-RGC.v2.008623137	0.879139604801656	GC	NA
OM-RGC.v2.001059435	OM-RGC.v2.003311420	0.879133612266164	GC	NA
OM-RGC.v2.010165713	OM-RGC.v2.042899160	0.879128242094545	GC	NA
OM-RGC.v2.040222097	OM-RGC.v2.017973988	0.879126999585306	GC	NA
OM-RGC.v2.034753413	OM-RGC.v2.019378616	0.879121571707089	GC	NA
OM-RGC.v2.005575612	OM-RGC.v2.032857490	0.879118142562333	GC	NA
OM-RGC.v2.022453999	OM-RGC.v2.035704055	0.879117180267891	GC	NA
OM-RGC.v2.000120460	OM-RGC.v2.000121959	0.879115510988586	GC	NA
OM-RGC.v2.003429640	OM-RGC.v2.002877536	0.879115039855855	GC	NA
OM-RGC.v2.002877536	OM-RGC.v2.003429640	0.879115039855855	GC	NA
OM-RGC.v2.004570985	OM-RGC.v2.000980443	0.879103923358603	GC	NA
OM-RGC.v2.028123526	OM-RGC.v2.000980007	0.879099484552795	GC	NA
OM-RGC.v2.008947432	OM-RGC.v2.010499588	0.879097968119435	GC	NA
OM-RGC.v2.009505278	OM-RGC.v2.028215109	0.879096319233695	GC	NA
OM-RGC.v2.003253777	OM-RGC.v2.021827154	0.879093098742723	GC	NA
OM-RGC.v2.001930868	OM-RGC.v2.000019333	0.879087685773496	GC	NA
OM-RGC.v2.012360553	OM-RGC.v2.001532068	0.879083063963575	GC	NA
OM-RGC.v2.024369641	OM-RGC.v2.000304187	0.879080504852924	GC	NA
OM-RGC.v2.038546278	OM-RGC.v2.036012175	0.879080363128943	GC	NA
OM-RGC.v2.000084221	OM-RGC.v2.000040358	0.879076892864212	GC	NA
OM-RGC.v2.005001415	OM-RGC.v2.000065495	0.87907611432788	GC	NA
OM-RGC.v2.000065495	OM-RGC.v2.005001415	0.87907611432788	GC	NA
OM-RGC.v2.019035160	0YW6E	0.879075991394108	OG	NA
OM-RGC.v2.000360208	OM-RGC.v2.001735670	0.879075251206874	GC	NA
OM-RGC.v2.039231670	OM-RGC.v2.015339622	0.879065672002989	GC	NA
OM-RGC.v2.002214216	0XZRP	0.879061282889309	OG	NA
OM-RGC.v2.007811483	OM-RGC.v2.038854678	0.879059386754185	GC	NA
OM-RGC.v2.001483616	OM-RGC.v2.000522723	0.879055365603346	GC	NA
OM-RGC.v2.006871859	OM-RGC.v2.011582287	0.879054318682995	GC	NA
OM-RGC.v2.030253528	OM-RGC.v2.024014738	0.87905188302175	GC	NA
OM-RGC.v2.001535801	OM-RGC.v2.005540666	0.879033585189911	GC	NA
OM-RGC.v2.005540666	OM-RGC.v2.001535801	0.879033585189911	GC	NA
OM-RGC.v2.006703425	OM-RGC.v2.000521867	0.879032412076555	GC	NA
OM-RGC.v2.026833363	OM-RGC.v2.012090098	0.879031645654186	GC	NA
OM-RGC.v2.012090098	OM-RGC.v2.026833363	0.879031645654186	GC	NA
OM-RGC.v2.021935359	OM-RGC.v2.002108048	0.879031631203486	GC	NA
OM-RGC.v2.030838817	OM-RGC.v2.040781640	0.879029396964348	GC	NA
OM-RGC.v2.029727089	OM-RGC.v2.000333160	0.879026539965327	GC	NA
OM-RGC.v2.032399834	OM-RGC.v2.032242097	0.879025970366837	GC	NA
OM-RGC.v2.000768195	OM-RGC.v2.006687815	0.879025191028088	GC	NA
OM-RGC.v2.039753148	OM-RGC.v2.018184501	0.879023955291818	GC	NA
OM-RGC.v2.031914122	OM-RGC.v2.041263873	0.879017445358446	GC	NA
OM-RGC.v2.039016508	OM-RGC.v2.001857345	0.879008037097865	GC	NA
OM-RGC.v2.014645034	OM-RGC.v2.001466184	0.879001666000033	GC	NA
OM-RGC.v2.041276959	OM-RGC.v2.000218541	0.879001412578787	GC	NA
OM-RGC.v2.024323174	OM-RGC.v2.015051527	0.879001159814418	GC	NA
OM-RGC.v2.039277800	OM-RGC.v2.036317106	0.878998746118144	GC	NA
OM-RGC.v2.036674419	OM-RGC.v2.035066616	0.878993423057014	GC	NA
OM-RGC.v2.000519474	OM-RGC.v2.004870134	0.878986705323559	GC	NA
OM-RGC.v2.025949293	OM-RGC.v2.020092748	0.87897869821955	GC	NA
OM-RGC.v2.013978164	OM-RGC.v2.000011727	0.878977242058082	GC	NA
OM-RGC.v2.000050598	OM-RGC.v2.007728553	0.87895943412386	GC	NA
OM-RGC.v2.012425873	OM-RGC.v2.036435819	0.878957334216376	GC	NA
OM-RGC.v2.000217365	OM-RGC.v2.000224460	0.878957329839576	GC	NA
OM-RGC.v2.000224460	OM-RGC.v2.000217365	0.878957329839576	GC	NA
OM-RGC.v2.031233188	OM-RGC.v2.000342520	0.878957286314585	GC	NA
OM-RGC.v2.038521232	OM-RGC.v2.000384007	0.878956426213757	GC	NA
OM-RGC.v2.000123177	OM-RGC.v2.008175703	0.878956359579752	GC	NA
OM-RGC.v2.000498628	OM-RGC.v2.031374087	0.878955884574623	GC	NA
OM-RGC.v2.003956015	OM-RGC.v2.025012436	0.878955705548573	GC	NA
OM-RGC.v2.031979016	OM-RGC.v2.000667701	0.878955581398419	GC	NA
OM-RGC.v2.013758806	OM-RGC.v2.015710917	0.878955463430311	GC	NA
OM-RGC.v2.001308795	OM-RGC.v2.011200720	0.878954548067282	GC	NA
OM-RGC.v2.042946848	OM-RGC.v2.008988594	0.878953986438959	GC	NA
OM-RGC.v2.041361895	OM-RGC.v2.027298350	0.878953891571844	GC	NA
OM-RGC.v2.023794264	101NE	0.878948399456953	OG	NA
OM-RGC.v2.025805362	OM-RGC.v2.028704675	0.87894492593181	GC	NA
OM-RGC.v2.038707761	OM-RGC.v2.021874398	0.878943159398448	GC	NA
OM-RGC.v2.018307291	OM-RGC.v2.003723893	0.87893856050459	GC	NA
OM-RGC.v2.028731828	0YRBS	0.878924227655913	OG	NA
OM-RGC.v2.007333822	OM-RGC.v2.010012162	0.878917972911581	GC	NA
OM-RGC.v2.019750597	OM-RGC.v2.034202602	0.878917324711136	GC	NA
OM-RGC.v2.040284192	OM-RGC.v2.032857490	0.878916678016393	GC	NA
OM-RGC.v2.004327426	OM-RGC.v2.000285249	0.878909968357735	GC	NA
OM-RGC.v2.000285249	OM-RGC.v2.004327426	0.878909968357735	GC	NA
OM-RGC.v2.040560696	OM-RGC.v2.042426130	0.87890970869013	GC	NA
OM-RGC.v2.006086039	OM-RGC.v2.029254665	0.878904573293688	GC	NA
OM-RGC.v2.028382518	OM-RGC.v2.003516447	0.878904562256964	GC	NA
OM-RGC.v2.003516447	OM-RGC.v2.028382518	0.878904562256964	GC	NA
OM-RGC.v2.029722502	OM-RGC.v2.039518854	0.878901888515835	GC	NA
OM-RGC.v2.025042646	OM-RGC.v2.009742017	0.8788911238961	GC	NA
OM-RGC.v2.009742017	OM-RGC.v2.025042646	0.8788911238961	GC	NA
OM-RGC.v2.027002398	OM-RGC.v2.030161302	0.878889052616532	GC	NA
OM-RGC.v2.004819730	OM-RGC.v2.004611986	0.878887966001978	GC	NA
OM-RGC.v2.009254699	OM-RGC.v2.000652566	0.878887516010363	GC	NA
OM-RGC.v2.002571718	OM-RGC.v2.007227407	0.878883622896494	GC	NA
OM-RGC.v2.007227407	OM-RGC.v2.002571718	0.878883622896494	GC	NA
OM-RGC.v2.016512249	OM-RGC.v2.033881354	0.878881750031911	GC	NA
OM-RGC.v2.016028229	OM-RGC.v2.001829357	0.878878083896877	GC	NA
OM-RGC.v2.001829357	OM-RGC.v2.016028229	0.878878083896877	GC	NA
OM-RGC.v2.002978992	OM-RGC.v2.000069405	0.878867724952213	GC	NA
OM-RGC.v2.001852947	OM-RGC.v2.000156002	0.878866517673819	GC	NA
OM-RGC.v2.019336690	OM-RGC.v2.033546157	0.878851941746359	GC	NA
OM-RGC.v2.033546157	OM-RGC.v2.019336690	0.878851941746359	GC	NA
OM-RGC.v2.000701569	OM-RGC.v2.002459817	0.878847378241448	GC	NA
OM-RGC.v2.026993028	OM-RGC.v2.002010452	0.8788367407089	GC	NA
OM-RGC.v2.000231888	OM-RGC.v2.003929380	0.878833151961769	GC	NA
OM-RGC.v2.016174751	OM-RGC.v2.003039198	0.878833114162662	GC	NA
OM-RGC.v2.017982658	OM-RGC.v2.020611206	0.878825328401362	GC	NA
OM-RGC.v2.020611206	OM-RGC.v2.017982658	0.878825328401362	GC	NA
OM-RGC.v2.029071368	OM-RGC.v2.009154677	0.878818859083115	GC	NA
OM-RGC.v2.000557884	OM-RGC.v2.003159681	0.878817065160617	GC	NA
OM-RGC.v2.001438181	OM-RGC.v2.000667701	0.878815290889157	GC	NA
OM-RGC.v2.002604034	OM-RGC.v2.035077235	0.878814831999569	GC	NA
OM-RGC.v2.000675115	OM-RGC.v2.000113275	0.878808399884888	GC	NA
OM-RGC.v2.035531448	OM-RGC.v2.000935196	0.878800677696108	GC	NA
OM-RGC.v2.022540159	OM-RGC.v2.000651744	0.878800222011466	GC	NA
OM-RGC.v2.012129654	OM-RGC.v2.000552439	0.878790480966991	GC	NA
OM-RGC.v2.004627370	OM-RGC.v2.000023369	0.878788446372947	GC	NA
OM-RGC.v2.000023369	OM-RGC.v2.004627370	0.878788446372947	GC	NA
OM-RGC.v2.001805405	OM-RGC.v2.017376860	0.878784237460913	GC	NA
OM-RGC.v2.001152039	OM-RGC.v2.001511320	0.878777664418027	GC	NA
OM-RGC.v2.018605582	OM-RGC.v2.001153445	0.878777515560937	GC	NA
OM-RGC.v2.028204148	OM-RGC.v2.000739901	0.878771049717133	GC	NA
OM-RGC.v2.012786839	OM-RGC.v2.043221484	0.878767267682131	GC	NA
OM-RGC.v2.039355234	OM-RGC.v2.015142420	0.878756662876482	GC	NA
OM-RGC.v2.005533172	OM-RGC.v2.002368531	0.878750262619521	GC	NA
OM-RGC.v2.001203018	OM-RGC.v2.009247704	0.878740751762529	GC	NA
OM-RGC.v2.043898964	OM-RGC.v2.032225097	0.8787323686555	GC	NA
OM-RGC.v2.000650323	OM-RGC.v2.003188072	0.878731215977045	GC	NA
OM-RGC.v2.003188072	OM-RGC.v2.000650323	0.878731215977045	GC	NA
OM-RGC.v2.031034919	0ZJV2	0.878729162882341	OG	NA
OM-RGC.v2.004138290	OM-RGC.v2.006586628	0.87871490686967	GC	NA
OM-RGC.v2.006586628	OM-RGC.v2.004138290	0.87871490686967	GC	NA
OM-RGC.v2.015495625	OM-RGC.v2.000183106	0.878712809327957	GC	NA
OM-RGC.v2.017357798	OM-RGC.v2.016074159	0.878710405076292	GC	NA
OM-RGC.v2.013771970	OM-RGC.v2.003630975	0.87870187685692	GC	NA
OM-RGC.v2.004206196	OM-RGC.v2.003945218	0.878697139136423	GC	NA
OM-RGC.v2.003945218	OM-RGC.v2.004206196	0.878697139136423	GC	NA
OM-RGC.v2.009745970	OM-RGC.v2.008687071	0.878696567525467	GC	NA
OM-RGC.v2.001383410	OM-RGC.v2.021958942	0.878694698022418	GC	NA
OM-RGC.v2.037160894	OM-RGC.v2.000477101	0.878685397926001	GC	NA
OM-RGC.v2.008457039	OM-RGC.v2.001636953	0.8786834913843	GC	NA
OM-RGC.v2.009148551	OM-RGC.v2.001146714	0.878683011638119	GC	NA
OM-RGC.v2.016464161	OM-RGC.v2.012057418	0.878676187887331	GC	NA
OM-RGC.v2.012057418	OM-RGC.v2.016464161	0.878676187887331	GC	NA
OM-RGC.v2.024779427	OM-RGC.v2.037709322	0.878674651430797	GC	NA
OM-RGC.v2.000786942	OM-RGC.v2.035624896	0.878673805375758	GC	NA
OM-RGC.v2.040387870	OM-RGC.v2.042326471	0.878663613215815	GC	NA
OM-RGC.v2.022730347	OM-RGC.v2.026719506	0.878651280875098	GC	NA
OM-RGC.v2.043312144	OM-RGC.v2.039113056	0.878645354554326	GC	NA
OM-RGC.v2.039113056	OM-RGC.v2.043312144	0.878645354554326	GC	NA
OM-RGC.v2.025149036	OM-RGC.v2.006055831	0.87864311244161	GC	NA
OM-RGC.v2.033349607	OM-RGC.v2.039233839	0.878638330123529	GC	NA
OM-RGC.v2.004880405	OM-RGC.v2.011137760	0.878637325100162	GC	NA
OM-RGC.v2.007138323	OM-RGC.v2.000153902	0.878636988853279	GC	NA
OM-RGC.v2.000153902	OM-RGC.v2.007138323	0.878636988853279	GC	NA
OM-RGC.v2.002745670	OM-RGC.v2.027161245	0.878631470310366	GC	NA
OM-RGC.v2.027161245	OM-RGC.v2.002745670	0.878631470310366	GC	NA
OM-RGC.v2.038393772	OM-RGC.v2.031509963	0.878628407990527	GC	NA
OM-RGC.v2.021180585	OM-RGC.v2.001539909	0.878624892467157	GC	NA
OM-RGC.v2.004027402	OM-RGC.v2.039984878	0.878623734035837	GC	NA
OM-RGC.v2.027976805	OM-RGC.v2.035639390	0.878605260111611	GC	NA
OM-RGC.v2.035639390	OM-RGC.v2.027976805	0.878605260111611	GC	NA
OM-RGC.v2.014550825	OM-RGC.v2.013003467	0.878604834483803	GC	NA
OM-RGC.v2.000095504	OM-RGC.v2.034889799	0.87859997404636	GC	NA
OM-RGC.v2.002464715	OM-RGC.v2.001579333	0.878599438194096	GC	NA
OM-RGC.v2.038016521	OM-RGC.v2.001072703	0.878587043030043	GC	NA
OM-RGC.v2.032661046	OM-RGC.v2.001443703	0.878576243595159	GC	NA
OM-RGC.v2.019022887	OM-RGC.v2.000782674	0.878574703099869	GC	NA
OM-RGC.v2.035498947	OM-RGC.v2.000377988	0.878571841559329	GC	NA
OM-RGC.v2.001796538	OM-RGC.v2.001759423	0.878563823837865	GC	NA
OM-RGC.v2.003481322	OM-RGC.v2.013561842	0.878555833264686	GC	NA
OM-RGC.v2.003545302	OM-RGC.v2.041971016	0.878554741446737	GC	NA
OM-RGC.v2.033595021	OM-RGC.v2.037925943	0.87855428648832	GC	NA
OM-RGC.v2.036976152	126Y0	0.878551773837523	OG	Protein of unknown function (DUF402)
OM-RGC.v2.012667898	OM-RGC.v2.003339423	0.878550671867126	GC	NA
OM-RGC.v2.023987032	OM-RGC.v2.000114480	0.878524294636379	GC	NA
OM-RGC.v2.000114480	OM-RGC.v2.023987032	0.878524294636379	GC	NA
OM-RGC.v2.028998591	OM-RGC.v2.000116929	0.878524058728818	GC	NA
OM-RGC.v2.031642340	OM-RGC.v2.038239600	0.878522240279894	GC	NA
OM-RGC.v2.035508462	OM-RGC.v2.005676857	0.87851987562321	GC	NA
OM-RGC.v2.005676857	OM-RGC.v2.035508462	0.87851987562321	GC	NA
OM-RGC.v2.005216409	OM-RGC.v2.003522916	0.878519402752047	GC	NA
OM-RGC.v2.003832133	OM-RGC.v2.026141347	0.878517840348069	GC	NA
OM-RGC.v2.015613679	OM-RGC.v2.022956059	0.878516788025832	GC	NA
OM-RGC.v2.037309641	OM-RGC.v2.036057719	0.878514113661484	GC	NA
OM-RGC.v2.016774516	OM-RGC.v2.033230567	0.878505439288476	GC	NA
OM-RGC.v2.034073216	OM-RGC.v2.042180797	0.878503796403232	GC	NA
OM-RGC.v2.006766139	OM-RGC.v2.002459817	0.878501574701619	GC	NA
OM-RGC.v2.000655859	OM-RGC.v2.004846062	0.878501004550872	GC	NA
OM-RGC.v2.043389982	OM-RGC.v2.041275471	0.878499567314738	GC	NA
OM-RGC.v2.021785151	OM-RGC.v2.037032350	0.878475018743114	GC	NA
OM-RGC.v2.000612261	OM-RGC.v2.000178070	0.878473941760632	GC	NA
OM-RGC.v2.000178070	OM-RGC.v2.000612261	0.878473941760632	GC	NA
OM-RGC.v2.040624145	OM-RGC.v2.038435558	0.878473673236759	GC	NA
OM-RGC.v2.031340238	OM-RGC.v2.039346723	0.878471568083261	GC	NA
OM-RGC.v2.020849722	0Y7X8	0.878468710833161	OG	NA
OM-RGC.v2.038560974	OM-RGC.v2.010949702	0.878450820690216	GC	NA
OM-RGC.v2.020061728	OM-RGC.v2.012174662	0.878447724886963	GC	NA
OM-RGC.v2.043891474	OM-RGC.v2.024743375	0.8784452805266	GC	NA
OM-RGC.v2.010591857	OM-RGC.v2.006143467	0.878442201350239	GC	NA
OM-RGC.v2.025523312	OM-RGC.v2.008427645	0.878440596511608	GC	NA
OM-RGC.v2.000803094	OM-RGC.v2.000903207	0.878437721545545	GC	NA
OM-RGC.v2.013789298	OM-RGC.v2.002446118	0.878425423654415	GC	NA
OM-RGC.v2.002446118	OM-RGC.v2.013789298	0.878425423654415	GC	NA
OM-RGC.v2.044391450	OM-RGC.v2.010602524	0.878424819255858	GC	NA
OM-RGC.v2.001344025	OM-RGC.v2.006338358	0.878419035691066	GC	NA
OM-RGC.v2.006338358	OM-RGC.v2.001344025	0.878419035691066	GC	NA
OM-RGC.v2.000892134	OM-RGC.v2.031775766	0.878417374740506	GC	NA
OM-RGC.v2.038732519	OM-RGC.v2.002151927	0.878415428087287	GC	NA
OM-RGC.v2.035651222	OM-RGC.v2.008988594	0.878414325319679	GC	NA
OM-RGC.v2.028823594	OM-RGC.v2.037534217	0.878410607994143	GC	NA
OM-RGC.v2.000703653	OM-RGC.v2.011290254	0.878402337622454	GC	NA
OM-RGC.v2.036988219	OM-RGC.v2.018184501	0.878394497235795	GC	NA
OM-RGC.v2.021898975	OM-RGC.v2.008268019	0.878384977966595	GC	NA
OM-RGC.v2.003648559	OM-RGC.v2.013370425	0.878382228096465	GC	NA
OM-RGC.v2.013370425	OM-RGC.v2.003648559	0.878382228096465	GC	NA
OM-RGC.v2.007596014	OM-RGC.v2.000403855	0.878380946506329	GC	NA
OM-RGC.v2.001361590	OM-RGC.v2.001259608	0.878376442413892	GC	NA
OM-RGC.v2.015170455	OM-RGC.v2.019548388	0.878375523185952	GC	NA
OM-RGC.v2.001014801	OM-RGC.v2.030597633	0.878374428008208	GC	NA
OM-RGC.v2.015410226	OM-RGC.v2.001857345	0.878374139817199	GC	NA
OM-RGC.v2.036437044	OM-RGC.v2.013596949	0.878369220546042	GC	NA
OM-RGC.v2.003573023	OM-RGC.v2.032798370	0.878362496846453	GC	NA
OM-RGC.v2.001104761	OM-RGC.v2.000001365	0.878360261871824	GC	NA
OM-RGC.v2.000001365	OM-RGC.v2.001104761	0.878360261871824	GC	NA
OM-RGC.v2.006539764	OM-RGC.v2.000650648	0.878353380267018	GC	NA
OM-RGC.v2.000202716	OM-RGC.v2.018763864	0.878348744054877	GC	NA
OM-RGC.v2.004414832	OM-RGC.v2.038851641	0.878347687793707	GC	NA
OM-RGC.v2.000038721	OM-RGC.v2.039689836	0.878346234700579	GC	NA
OM-RGC.v2.011284689	OM-RGC.v2.000677172	0.878344717628468	GC	NA
OM-RGC.v2.002660292	OM-RGC.v2.000340633	0.878337977528774	GC	NA
OM-RGC.v2.033031359	OM-RGC.v2.029949603	0.878332213805865	GC	NA
OM-RGC.v2.009308561	OM-RGC.v2.021833173	0.878326797485865	GC	NA
OM-RGC.v2.014066496	0YMW6	0.878306676582735	OG	NA
OM-RGC.v2.006710807	OM-RGC.v2.004817744	0.878305569323486	GC	NA
